,location,timestamp,title,username,cantons,starttime,endtime,duplicate,place,category,severity
8708,3054 Schüpfen,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,Heiziger,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Thunstetten,HAGEL,4
8709,3054 Schüpfen,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,Heiziger,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Attiswil,HAGEL,1
8710,3054 Schüpfen,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,Heiziger,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Bätterkinden,HAGEL,2
8711,3054 Schüpfen,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,Heiziger,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Brenzikofen,HAGEL,2
8712,3054 Schüpfen,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,Heiziger,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Wattenwil,HAGEL,2
8713,3054 Schüpfen,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,Heiziger,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Zäziwil,HAGEL,2
8714,3054 Schüpfen,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,Heiziger,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Därligen,HAGEL,1
8715,3054 Schüpfen,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,Heiziger,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Thunstetten,HAGEL,4
8716,3054 Schüpfen,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,Heiziger,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Beatenberg,HAGEL,1
8717,3054 Schüpfen,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,Heiziger,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Zielebach,HAGEL,2
8718,3054 Schüpfen,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,Heiziger,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Wiedlisbach,HAGEL,1
8719,3054 Schüpfen,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,Heiziger,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Leissigen,HAGEL,1
8720,3054 Schüpfen,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,Heiziger,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Wiedlisbach,HAGEL,2
8721,3054 Schüpfen,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,Heiziger,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Wattenwil,BLITZE,3
8722,3054 Schüpfen,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,Heiziger,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Oberbipp,HAGEL,1
8723,3054 Schüpfen,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,Heiziger,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Treiten,WIND,1
8724,3054 Schüpfen,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,Heiziger,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Attiswil,HAGEL,2
8725,3054 Schüpfen,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,Heiziger,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Saanen,HAGEL,1
8726,3054 Schüpfen,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,Heiziger,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Oberbipp,HAGEL,1
8727,3054 Schüpfen,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,Heiziger,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Wangen an der Aare,HAGEL,1
8728,3054 Schüpfen,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,Heiziger,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Münchenbuchsee,HAGEL,2
8729,3054 Schüpfen,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,Heiziger,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Kiesen,HAGEL,1
8730,3054 Schüpfen,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,Heiziger,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Lyss,HAGEL,5
8731,3054 Schüpfen,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,Heiziger,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Niederbipp,HAGEL,2
8732,3054 Schüpfen,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,Heiziger,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Niederbipp,HAGEL,2
8733,3054 Schüpfen,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,Heiziger,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Thierachern,REGEN,4
8734,3054 Schüpfen,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,Heiziger,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Saanen,HAGEL,2
8735,3054 Schüpfen,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,Heiziger,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Niederbipp,HAGEL,2
8736,3054 Schüpfen,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,Heiziger,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Uttigen,HAGEL,2
8737,3054 Schüpfen,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,Heiziger,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Roggwil BE,REGEN,2
8738,3054 Schüpfen,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,Heiziger,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Oberdiessbach,HAGEL,4
8739,3054 Schüpfen,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,Heiziger,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Niederbipp,HAGEL,2
8740,3054 Schüpfen,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,Heiziger,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Saanen,HAGEL,1
8741,3054 Schüpfen,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,Heiziger,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Langenthal,HAGEL,3
8742,3054 Schüpfen,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,Heiziger,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Habkern,HAGEL,2
8743,3054 Schüpfen,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,Heiziger,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Rüegsau,HAGEL,1
8744,3054 Schüpfen,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,Heiziger,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Thun,BLITZE,5
8745,3054 Schüpfen,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,Heiziger,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Frutigen,HAGEL,3
8746,3054 Schüpfen,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,Heiziger,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Ostermundigen,REGEN,2
8747,3054 Schüpfen,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,Heiziger,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Malleray,BEWOELKUNG,7
8748,3054 Schüpfen,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,Heiziger,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Burgdorf,HAGEL,2
8749,3054 Schüpfen,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,Heiziger,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Langenthal,BLITZE,7
8750,3054 Schüpfen,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,Heiziger,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Thun,BLITZE,7
8751,3054 Schüpfen,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,Heiziger,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Bern,REGEN,4
8752,3054 Schüpfen,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,Heiziger,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Heiligenschwendi,REGEN,6
8753,3054 Schüpfen,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,Heiziger,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Lenk im Simmental,HAGEL,3
8754,3054 Schüpfen,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,Heiziger,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Kandergrund,BEWOELKUNG,5
8755,3054 Schüpfen,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,Heiziger,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Steffisburg,HAGEL,2
8756,3054 Schüpfen,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,Heiziger,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Spiez,HAGEL,1
8757,3054 Schüpfen,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,Heiziger,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Heiligenschwendi,BLITZE,5
8758,3054 Schüpfen,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,Heiziger,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Spiez,HAGEL,2
8759,3054 Schüpfen,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,Heiziger,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Spiez,HAGEL,1
8760,3054 Schüpfen,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,Heiziger,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Spiez,HAGEL,2
8761,3054 Schüpfen,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,Heiziger,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Spiez,HAGEL,2
8762,3054 Schüpfen,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,Heiziger,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Spiez,HAGEL,2
8763,3054 Schüpfen,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,Heiziger,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Spiez,HAGEL,1
8764,3054 Schüpfen,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,Heiziger,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Spiez,HAGEL,2
8765,3054 Schüpfen,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,Heiziger,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Spiez,HAGEL,2
8766,3054 Schüpfen,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,Heiziger,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Kaufdorf,HAGEL,4
8767,3054 Schüpfen,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,Heiziger,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Spiez,HAGEL,1
8768,3054 Schüpfen,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,Heiziger,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Spiez,REGEN,4
8769,3054 Schüpfen,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,Heiziger,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Krattigen,HAGEL,2
8770,3054 Schüpfen,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,Heiziger,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Utzenstorf,HAGEL,2
8771,3054 Schüpfen,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,Heiziger,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Bern,HAGEL,2
8772,3054 Schüpfen,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,Heiziger,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Beatenberg,HAGEL,1
8773,3054 Schüpfen,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,Heiziger,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Spiez,REGEN,4
8774,3054 Schüpfen,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,Heiziger,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Spiez,HAGEL,2
8775,3054 Schüpfen,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,Heiziger,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Spiez,HAGEL,2
8776,3054 Schüpfen,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,Heiziger,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Wattenwil,HAGEL,2
8777,3054 Schüpfen,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,Heiziger,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Herzogenbuchsee,HAGEL,5
8778,3054 Schüpfen,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,Heiziger,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Uetendorf,HAGEL,2
8779,3054 Schüpfen,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,Heiziger,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Unterseen,HAGEL,1
8780,3054 Schüpfen,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,Heiziger,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Dotzigen,WIND,6
8781,3054 Schüpfen,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,Heiziger,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Aarwangen,HAGEL,3
8782,3054 Schüpfen,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,Heiziger,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Reichenbach im Kandertal,HAGEL,2
8783,3054 Schüpfen,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,Heiziger,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Reichenbach im Kandertal,HAGEL,2
8784,3054 Schüpfen,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,Heiziger,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Krattigen,HAGEL,3
8785,3054 Schüpfen,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,Heiziger,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Langenthal,REGEN,2
8786,3054 Schüpfen,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,Heiziger,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Därligen,HAGEL,2
8787,3054 Schüpfen,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,Heiziger,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Krattigen,HAGEL,1
8788,3054 Schüpfen,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,Heiziger,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Moutier,BEWOELKUNG,5
8789,3054 Schüpfen,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,Heiziger,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Belpberg,GLAETTE,3
8790,3054 Schüpfen,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,Heiziger,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Beatenberg,HAGEL,2
8791,3054 Schüpfen,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,Heiziger,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Unterseen,HAGEL,1
8792,3054 Schüpfen,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,Heiziger,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Wilderswil,HAGEL,2
8793,3054 Schüpfen,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,Heiziger,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Wilderswil,HAGEL,2
8794,3054 Schüpfen,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,Heiziger,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Unterseen,HAGEL,1
8795,3054 Schüpfen,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,Heiziger,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Interlaken,HAGEL,2
8796,3054 Schüpfen,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,Heiziger,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Wilderswil,HAGEL,2
8797,3054 Schüpfen,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,Heiziger,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Unterseen,HAGEL,1
8798,3054 Schüpfen,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,Heiziger,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Wilderswil,HAGEL,2
8799,3054 Schüpfen,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,Heiziger,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Interlaken,HAGEL,2
8800,3054 Schüpfen,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,Heiziger,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Unterseen,HAGEL,2
8801,3054 Schüpfen,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,Heiziger,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Wilderswil,HAGEL,1
8802,3054 Schüpfen,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,Heiziger,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Wilderswil,HAGEL,2
8803,3054 Schüpfen,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,Heiziger,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Matten bei Interlaken,HAGEL,2
8804,3054 Schüpfen,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,Heiziger,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Interlaken,HAGEL,2
8805,3054 Schüpfen,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,Heiziger,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Wilderswil,HAGEL,2
8806,3054 Schüpfen,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,Heiziger,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Interlaken,HAGEL,1
8807,3054 Schüpfen,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,Heiziger,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Interlaken,HAGEL,2
8808,3054 Schüpfen,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,Heiziger,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Unterseen,HAGEL,2
8809,3054 Schüpfen,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,Heiziger,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Unterseen,HAGEL,1
8810,3054 Schüpfen,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,Heiziger,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Unterseen,HAGEL,2
8811,3054 Schüpfen,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,Heiziger,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Wilderswil,HAGEL,2
8812,3054 Schüpfen,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,Heiziger,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Wilderswil,HAGEL,2
8813,3054 Schüpfen,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,Heiziger,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Wilderswil,HAGEL,4
8814,3054 Schüpfen,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,Heiziger,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Interlaken,HAGEL,4
8815,3054 Schüpfen,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,Heiziger,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Unterseen,HAGEL,2
8816,3054 Schüpfen,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,Heiziger,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Unterseen,HAGEL,2
8817,3054 Schüpfen,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,Heiziger,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Unterseen,HAGEL,1
8818,3054 Schüpfen,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,Heiziger,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Matten bei Interlaken,HAGEL,2
8819,3054 Schüpfen,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,Heiziger,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Unterseen,HAGEL,2
8820,3054 Schüpfen,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,Heiziger,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Wilderswil,HAGEL,2
8821,3054 Schüpfen,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,Heiziger,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Wilderswil,HAGEL,3
8822,3054 Schüpfen,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,Heiziger,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Reichenbach im Kandertal,HAGEL,1
8823,3054 Schüpfen,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,Heiziger,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Interlaken,HAGEL,2
8824,3054 Schüpfen,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,Heiziger,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Matten bei Interlaken,HAGEL,2
8825,3054 Schüpfen,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,Heiziger,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Interlaken,HAGEL,2
8826,3054 Schüpfen,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,Heiziger,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Wilderswil,HAGEL,1
8827,3054 Schüpfen,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,Heiziger,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Grindelwald,HAGEL,7
8828,3054 Schüpfen,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,Heiziger,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Wilderswil,HAGEL,2
8829,3054 Schüpfen,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,Heiziger,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Matten bei Interlaken,HAGEL,2
8830,3054 Schüpfen,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,Heiziger,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Wilderswil,HAGEL,3
8831,3054 Schüpfen,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,Heiziger,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Interlaken,HAGEL,2
8832,3054 Schüpfen,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,Heiziger,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Interlaken,HAGEL,2
8833,3054 Schüpfen,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,Heiziger,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Wilderswil,HAGEL,2
8834,3054 Schüpfen,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,Heiziger,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Interlaken,HAGEL,2
8835,3054 Schüpfen,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,Heiziger,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Matten bei Interlaken,HAGEL,2
8836,3054 Schüpfen,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,Heiziger,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Wilderswil,HAGEL,3
8837,3054 Schüpfen,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,Heiziger,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Gsteigwiler,HAGEL,2
8838,3054 Schüpfen,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,Heiziger,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Wilderswil,HAGEL,2
8839,3054 Schüpfen,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,Heiziger,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Ringgenberg BE,HAGEL,2
8840,3054 Schüpfen,2022-05-23,Gewitter 22.05.2022 - 23.05.2022,Heiziger,Bern,2022-05-23 06:38:44.220723736,2022-05-23 18:10:15.779276264,0.0,Unterseen,HAGEL,2
